property_name,society,bedRoom,bathroom,balcony,additionalRoom,facing,agePossession,sector,price in crore,SuperBuildUp_adjusted_area,adjusted_price_per_sqft,Others,Pooja Room,Servant Room,Store Room,Study Room,unavailable,floor,furnish_score,furnish_category,features_score,features_category,rating_sum
3 BHK Flat,M3M Merlin37 ,3.0,3.0,3,Others,West,new,Sector 67 Gurgaon,2.9,2251.7000000000003,12879.157969534128,0,0,0,0,0,1,0.0,45.5,Fancy,13.5,Basic,25.0
1 BHK Flat,Signature Andour Heights38 ,1.0,1.0,2,unavailable,North-East,new,Sector 71 Gurgaon,0.37,714.2857142857143,5180.0,0,0,1,0,0,0,2.0,29.5,Medium,8.0,Minimal,24.5
2 BHK Flat,Signature Andour Heights38 ,2.0,2.0,1,unavailable,North-East,mid-age,Sector 71 Gurgaon,0.59,1000.0000000000001,5899.999999999999,1,0,1,0,0,0,6.0,28.0,Medium,18.5,Basic,24.5
2 BHK Flat,Signature Andour Heights38 ,2.0,2.0,1,Pooja Room,South-West,new,Sector 71 Gurgaon,0.6,857.1428571428572,6999.999999999999,0,0,1,0,0,0,5.0,-1.0,Unavailable,14.0,Basic,24.5
1 BHK Flat,Signature Andour Heights38 ,1.0,1.0,2,unavailable,North-East,new,Sector 71 Gurgaon,0.37,642.8571428571429,5755.555555555556,0,0,0,0,0,1,2.0,-1.0,Unavailable,15.0,Basic,24.5
2 BHK Flat,M3M Woodshire40 ,2.0,2.0,3+,unavailable,unavailable,new,Sector 107 Gurgaon,0.9,1502.6000000000001,5989.61799547451,0,0,1,0,0,0,4.0,-1.0,Unavailable,7.0,Minimal,24.0
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,North,new,Sector 70 Gurgaon,1.66,2785.714285714286,5958.974358974358,0,0,0,0,1,0,8.0,34.0,Fancy,25.0,Good,22.5
4 BHK Flat,DLF New Town Heights 139 ,4.0,4.0,3+,"Servant Room,Others",East,mid-age,Sector 90 Gurgaon,2.0,2999.7000000000003,6667.333400006667,0,0,0,0,0,1,20.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,North-East,mid-age,Sector 70 Gurgaon,1.67,2785.714285714286,5994.871794871795,0,1,0,0,0,0,5.0,34.0,Fancy,24.0,Good,22.5
2 BHK Flat,Shree Vardhman Victoria38 ,2.0,2.0,2,unavailable,North-East,new,Sector 70 Gurgaon,1.1,1857.1428571428573,5923.076923076923,0,1,1,0,1,0,8.0,30.0,Fancy,23.5,Good,22.5
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,North,new,Sector 70 Gurgaon,1.6,2785.714285714286,5743.589743589743,1,0,0,0,0,0,6.0,30.0,Fancy,25.5,Good,22.5
2 BHK Flat,Shree Vardhman Victoria38 ,2.0,2.0,3,Study Room,North,new,Sector 70 Gurgaon,1.07,1485.0000000000002,7205.387205387205,1,0,0,0,0,0,8.0,29.0,Medium,25.5,Good,22.5
4 BHK Flat,Tulip Violet43 ,4.0,4.0,2,unavailable,North,new,Sector 69 Gurgaon,1.76,2211.0,7960.199004975125,0,0,0,0,0,1,6.0,31.0,Fancy,25.5,Good,24.5
3 BHK Flat,Tulip Violet42 ,3.0,3.0,2,Pooja Room,North-East,new,Sector 69 Gurgaon,1.55,1735.8000000000002,8929.600184353036,0,0,1,0,1,0,5.0,-1.0,Unavailable,23.5,Good,24.5
4 BHK Flat,Krrish Provence Estate,4.0,5.0,3+,"Pooja Room,Study Room,Servant Room",East,newly built,Gwal Pahari,5.5,6380.000000000001,8620.689655172413,0,0,0,0,0,1,11.0,-1.0,Unavailable,31.5,Premium,0.0
2 BHK Flat,Conscient Habitat36 ,2.0,2.0,1,Others,South-West,new,Sector 99A Gurgaon,0.27,691.4285714285714,3904.9586776859505,0,0,0,0,0,1,8.0,-1.0,Unavailable,13.5,Basic,25.0
2 BHK Flat,Prime Habitat,2.0,2.0,1,Others,North-East,new,Sector 99A Gurgaon,0.26,785.7142857142858,3309.090909090909,0,0,1,0,0,0,6.0,-1.0,Unavailable,22.5,Good,20.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2.0,2.0,2,unavailable,East,new,Sector 102 Gurgaon,1.25,1336.5,9352.787130564908,0,0,0,0,0,1,0.0,-1.0,Unavailable,21.5,Good,25.0
3 BHK Flat,Conscient Heritage Max43 ,3.0,4.0,3+,"Study Room,Servant Room",East,new,Sector 102 Gurgaon,2.1,2363.9,8883.624518803672,0,0,1,0,0,0,10.0,-1.0,Unavailable,16.0,Basic,24.5
2 BHK Flat,Paras Dews,2.0,2.0,3+,unavailable,North,new,Sector 106 Gurgaon,0.95,1978.5714285714287,4801.444043321299,1,0,0,0,0,0,2.0,37.5,Fancy,13.5,Basic,0.0
2 BHK Flat,Paras Dews,2.0,2.0,3+,unavailable,East,new,Sector 106 Gurgaon,0.92,1978.5714285714287,4649.819494584837,0,1,0,0,0,0,2.0,28.0,Medium,41.0,Luxury,0.0
3 BHK Flat,Paras Dews,3.0,4.0,3+,Servant Room,North-East,new,Sector 106 Gurgaon,1.25,2514.285714285714,4971.590909090909,0,0,0,0,0,1,5.0,30.0,Fancy,39.0,Premium,0.0
2 BHK Flat,Paras Dews,2.0,2.0,3+,unavailable,North-East,newly built,Sector 106 Gurgaon,0.87,1978.5714285714287,4397.1119133574,1,0,0,0,0,0,1.0,34.0,Fancy,41.0,Luxury,0.0
3 BHK Flat,Paras Dews,3.0,4.0,3+,Servant Room,North-East,new,Sector 106 Gurgaon,1.2,2514.285714285714,4772.727272727273,0,0,1,0,0,0,9.0,28.5,Medium,41.5,Luxury,0.0
2 BHK Flat,Ramprastha The Edge Towers35 ,2.0,2.0,3,Others,South-East,new,Sector 37D Gurgaon,0.8,1971.4285714285716,4057.9710144927535,0,0,1,0,1,0,10.0,-1.0,Unavailable,40.5,Luxury,23.5
3 BHK Flat,Ramprastha The Edge Towers35 ,3.0,3.0,3+,Pooja Room,North-East,new,Sector 37D Gurgaon,0.98,2528.571428571429,3875.706214689265,0,0,1,0,0,0,5.0,-1.0,Unavailable,41.0,Luxury,23.5
2 BHK Flat,La Vida by Tata Housing,2.0,2.0,2,unavailable,North-East,new,Sector 113 Gurgaon,1.32,1822.857142857143,7241.379310344828,0,0,1,0,0,0,3.0,29.0,Medium,13.5,Basic,0.0
3 BHK Flat,Shri Banke Bihari Society38 ,3.0,3.0,3,Others,East,old,Sector 56 Gurgaon,1.35,2857.1428571428573,4725.0,0,0,0,0,1,0,5.0,38.5,Fancy,21.0,Good,25.0
4 BHK Flat,Puri Diplomatic Greens39 ,4.0,5.0,3+,Servant Room,North-East,new,Sector 111 Gurgaon,3.45,3245.0000000000005,10631.741140215716,1,0,1,0,0,0,9.0,-1.0,Unavailable,19.5,Basic,25.0
3 BHK Flat,Bestech Park View Grand Spa43 ,3.0,4.0,3+,"Study Room,Servant Room",North,newly built,Sector 81 Gurgaon,2.4,2926.0000000000005,8202.323991797675,1,0,0,0,0,0,8.0,50.0,Fancy,38.0,Premium,25.0
4 BHK Flat,DLF The Ultima40 ,4.0,4.0,3+,Servant Room,East,newly built,Sector 81 Gurgaon,3.45,3159.2000000000003,10920.48619903773,1,0,1,0,1,0,10.0,56.0,Fancy,35.5,Premium,25.0
3 BHK Flat,DLF The Ultima40 ,3.0,3.0,3+,Servant Room,North-East,new,Sector 81 Gurgaon,2.25,2345.2000000000003,9594.064472113252,0,0,0,0,1,0,15.0,52.5,Fancy,37.0,Premium,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3,Study Room,North-West,new,Sector 37C Gurgaon,1.25,2478.571428571429,5043.227665706051,1,0,1,0,1,0,2.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3+,"Servant Room,Others",North,new,Sector 37C Gurgaon,1.43,2842.857142857143,5030.150753768844,1,0,0,0,1,0,2.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3,Others,South,new,Sector 37C Gurgaon,1.27,1939.3000000000002,6548.754705306038,0,0,1,0,1,0,2.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3+,"Study Room,Servant Room,Others",North-West,new,Sector 37C Gurgaon,1.43,2842.857142857143,5030.150753768844,1,1,1,0,1,0,2.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3,Study Room,South-East,new,Sector 37C Gurgaon,1.25,2478.571428571429,5043.227665706051,0,0,1,0,0,0,2.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3+,"Study Room,Servant Room,Others",North-West,new,Sector 37C Gurgaon,1.44,2842.857142857143,5065.326633165829,1,0,0,0,1,0,2.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Corona Optus39 ,3.0,3.0,3,"Study Room,Others",South,new,Sector 37C Gurgaon,1.27,2518.571428571429,5042.541123085649,1,0,1,0,0,0,2.0,-1.0,Unavailable,13.5,Basic,25.0
3 BHK Flat,Imperia The Esfera,3.0,4.0,3,"Study Room,Servant Room",West,new,Sector 37C Gurgaon,1.1,2907.1428571428573,3783.7837837837837,0,0,0,0,1,0,9.0,-1.0,Unavailable,13.5,Basic,20.0
4 BHK Flat,Imperia The Esfera,4.0,5.0,3,"Pooja Room,Study Room,Servant Room,Others",North,new,Sector 37C Gurgaon,1.4,3714.2857142857147,3769.230769230769,1,0,0,0,0,0,9.0,-1.0,Unavailable,13.5,Basic,20.0
3 BHK Flat,Imperia The Esfera,3.0,4.0,3,Servant Room,North-East,new,Sector 37C Gurgaon,0.99,2592.857142857143,3818.181818181818,1,0,0,0,0,0,9.0,-1.0,Unavailable,13.5,Basic,20.0
2 BHK Flat,Imperia The Esfera,2.0,3.0,3,"Study Room,Others",South-East,new,Sector 37C Gurgaon,0.86,2254.285714285714,3814.955640050697,1,1,1,0,1,0,9.0,-1.0,Unavailable,13.5,Basic,20.0
3 BHK Flat,Imperia The Esfera,3.0,4.0,3,"Servant Room,Others",South-West,new,Sector 37C Gurgaon,0.98,2592.857142857143,3779.61432506887,1,0,0,0,0,0,9.0,-1.0,Unavailable,13.5,Basic,20.0
2 BHK Flat,Imperia The Esfera,2.0,3.0,3,Study Room,South-East,new,Sector 37C Gurgaon,0.85,2254.285714285714,3770.595690747782,1,0,0,0,0,0,9.0,-1.0,Unavailable,13.5,Basic,20.0
4 BHK Flat,BPTP Terra38 ,4.0,3.0,3,Others,South-West,new,Sector 37D Gurgaon,1.79,2197.8,8144.508144508144,0,1,1,0,1,0,15.0,51.0,Fancy,9.5,Minimal,23.0
3 BHK Flat,BPTP Terra38 ,3.0,3.0,3,Others,South-West,new,Sector 37D Gurgaon,1.5,2587.1428571428573,5797.901711761458,0,0,0,0,0,1,12.0,32.0,Fancy,13.5,Basic,23.0
4 BHK Flat,BPTP Terra38 ,4.0,3.0,3,"Pooja Room,Study Room,Servant Room,Others",North,new,Sector 37D Gurgaon,1.77,3130.0,5654.952076677317,0,0,0,0,0,1,15.0,32.0,Fancy,13.5,Basic,23.0
3 BHK Flat,BPTP Terra38 ,3.0,3.0,3,Others,North-West,new,Sector 37D Gurgaon,1.5,2587.1428571428573,5797.901711761458,0,0,0,1,0,0,17.0,32.0,Fancy,13.5,Basic,23.0
3 BHK Flat,BPTP Terra38 ,3.0,3.0,3,Others,North-West,new,Sector 37D Gurgaon,1.49,2617.1428571428573,5693.231441048035,0,0,0,1,0,0,20.0,32.0,Fancy,13.5,Basic,23.0
4 BHK Flat,BPTP Terra38 ,4.0,3.0,3,"Pooja Room,Study Room,Servant Room",North-West,new,Sector 37D Gurgaon,1.8,3130.0,5750.7987220447285,0,0,0,1,0,0,18.0,32.0,Fancy,13.5,Basic,23.0
2 BHK Flat,SS The Leaf38 ,2.0,2.0,2,unavailable,South,new,Sector 85 Gurgaon,1.06,1838.1000000000001,5766.824438278657,0,0,0,1,0,0,12.0,-1.0,Unavailable,11.5,Basic,23.5
2 BHK Flat,SS The Leaf38 ,2.0,2.0,3,unavailable,South,new,Sector 85 Gurgaon,1.14,1949.2,5848.553252616457,0,0,0,0,0,1,16.0,-1.0,Unavailable,11.5,Basic,23.5
2 BHK Flat,Pivotal Devaan,2.0,2.0,1,Store Room,West,new,Sector 84 Gurgaon,0.36,832.8571428571429,4322.469982847341,0,0,0,0,0,1,9.0,39.0,Fancy,16.5,Basic,20.0
2 BHK Flat,Pivotal Devaan,2.0,2.0,1,Store Room,East,new,Sector 84 Gurgaon,0.34,690.0,4927.536231884059,0,0,1,0,0,0,1.0,31.0,Fancy,18.0,Basic,20.0
2 BHK Flat,Pivotal Devaan,2.0,2.0,1,Store Room,East,new,Sector 84 Gurgaon,0.34,832.8571428571429,4082.332761578045,0,0,1,0,0,0,3.0,-1.0,Unavailable,17.5,Basic,20.0
2 BHK Flat,Pivotal Devaan,2.0,2.0,1,Store Room,West,new,Sector 84 Gurgaon,0.35,832.8571428571429,4202.401372212693,1,0,1,0,0,0,10.0,-1.0,Unavailable,22.0,Good,20.0
2 BHK Flat,SS The Leaf38 ,2.0,2.0,3,unavailable,North-East,new,Sector 85 Gurgaon,1.05,1804.0000000000002,5820.39911308204,1,0,0,0,0,0,11.0,-1.0,Unavailable,11.5,Basic,23.5
3 BHK Flat,Vatika City41 ,3.0,3.0,2,unavailable,North-East,old,Sector 49 Gurgaon,1.72,3142.857142857143,5472.727272727272,0,1,0,0,0,0,2.0,34.0,Fancy,33.0,Premium,25.0
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,South,new,Sector 70 Gurgaon,1.55,2785.714285714286,5564.1025641025635,0,1,0,0,0,0,8.0,28.0,Medium,41.0,Luxury,22.5
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,5.0,3,Servant Room,South,new,Sector 70 Gurgaon,1.5,2785.714285714286,5384.615384615385,0,0,1,0,0,0,7.0,45.0,Fancy,39.0,Premium,22.5
4 BHK Flat,The Lions CGHS,4.0,4.0,3,"Servant Room,Others",West,new,Sector 56 Gurgaon,2.05,3071.4285714285716,6674.418604651162,0,0,1,0,0,0,7.0,41.5,Fancy,13.5,Basic,20.0
3 BHK Flat,Mariners Home,3.0,2.0,3,Others,South,new,Sector 56 Gurgaon,2.11,3500.0,6028.571428571428,0,0,1,0,0,0,4.0,46.0,Fancy,32.5,Premium,20.0
2 BHK Flat,Capital Residences 360,2.0,2.0,3,Pooja Room,East,newly built,Sector 70A Gurgaon,1.18,2071.4285714285716,5696.55172413793,1,0,0,0,0,0,7.0,-1.0,Unavailable,29.5,Good,20.0
2 BHK Flat,Capital Residences 360,2.0,2.0,3,Pooja Room,East,newly built,Sector 70A Gurgaon,1.15,2071.4285714285716,5551.724137931034,0,0,1,0,0,0,4.0,-1.0,Unavailable,29.0,Good,20.0
3 BHK Flat,Capital Residences 360,3.0,3.0,3+,Servant Room,East,newly built,Sector 70A Gurgaon,1.66,2822.857142857143,5880.566801619432,0,0,1,0,0,0,8.0,-1.0,Unavailable,28.5,Good,20.0
3 BHK Flat,Capital Residences 360,3.0,3.0,3+,Servant Room,North-East,newly built,Sector 70A Gurgaon,1.68,2822.857142857143,5951.417004048582,0,0,1,0,1,0,5.0,39.0,Fancy,30.5,Premium,20.0
3 BHK Flat,Sobha City,3.0,4.0,2,Servant Room,West,new,Sector 108 Gurgaon,3.95,3347.1428571428573,11801.109688433631,0,0,1,0,1,0,15.0,31.0,Fancy,13.5,Basic,18.5
2 BHK Flat,Emaar Digihomes,2.0,2.0,3,Others,North-East,newly built,Sector 62 Gurgaon,2.1,2154.285714285714,9748.010610079577,1,0,0,0,0,0,12.0,40.0,Fancy,13.5,Basic,20.0
3 BHK Flat,Capital Residences 360,3.0,3.0,3+,Servant Room,North-East,newly built,Sector 70A Gurgaon,1.64,2822.857142857143,5809.716599190282,1,0,1,0,1,0,4.0,34.0,Fancy,32.5,Premium,20.0
3 BHK Flat,Capital Residences 360,3.0,3.0,3+,Servant Room,North-East,newly built,Sector 70A Gurgaon,1.69,2822.857142857143,5986.8421052631575,1,0,1,0,0,0,8.0,35.5,Fancy,37.0,Premium,20.0
3 BHK Flat,M3M Golfestate44 ,3.0,3.0,3,"Study Room,Servant Room",unavailable,mid-age,Sector 65 Gurgaon,6.15,4804.285714285715,12801.07047279215,0,0,0,0,0,1,23.0,54.0,Fancy,15.0,Basic,25.0
3 BHK Flat,M3M Golfestate44 ,3.0,3.0,3,"Study Room,Servant Room",North-East,mid-age,Sector 65 Gurgaon,6.1,4804.285714285715,12696.996729110911,0,0,1,0,0,0,19.0,53.5,Fancy,41.5,Luxury,25.0
3 BHK Flat,DLF The Primus39 ,3.0,3.0,3+,Others,North-East,new,Sector 82A Gurgaon,1.59,2570.0,6186.770428015564,0,0,0,0,0,1,5.0,44.5,Fancy,39.0,Premium,24.0
3 BHK Flat,Emaar MGF Palm Hills40 ,3.0,4.0,3+,"Study Room,Servant Room,Others",South-West,new,Sector 77 Gurgaon,1.08,2200.0,4909.090909090909,1,0,0,0,0,0,5.0,36.0,Fancy,39.0,Premium,24.0
3 BHK Flat,Emaar MGF Palm Hills40 ,3.0,4.0,3+,"Servant Room,Others",South,new,Sector 77 Gurgaon,1.09,2227.5,4893.37822671156,1,0,0,0,0,0,5.0,36.0,Fancy,39.0,Premium,24.0
2 BHK Flat,AIPL Club Residences,2.0,2.0,2,unavailable,South-East,new,Sector 70A Gurgaon,0.85,1023.0000000000001,8308.895405669598,0,0,1,0,0,0,5.0,39.5,Fancy,14.5,Basic,20.0
3 BHK Flat,Sobha City,3.0,5.0,2,Servant Room,North,newly built,Sector 108 Gurgaon,3.95,3347.1428571428573,11801.109688433631,1,0,0,0,0,0,15.0,32.0,Fancy,27.5,Good,18.5
3 BHK Flat,Sobha City,3.0,3.0,2,unavailable,East,newly built,Sector 108 Gurgaon,2.5,2444.285714285714,10227.936879018118,0,0,0,0,0,1,19.0,31.0,Fancy,39.0,Premium,18.5
4 BHK Flat,The Lions CGHS,4.0,4.0,3+,Others,South,new,Sector 56 Gurgaon,2.05,3714.2857142857147,5519.230769230769,0,0,1,0,1,0,6.0,46.5,Fancy,24.0,Good,20.0
4 BHK Flat,Meditech Apartment,4.0,4.0,3+,Others,West,new,Sector 56 Gurgaon,2.45,4285.714285714286,5716.666666666666,0,0,1,0,0,0,1.0,36.5,Fancy,28.5,Good,20.0
3 BHK Flat,Kiran Residency,3.0,3.0,3+,Servant Room,North,new,Sector 56 Gurgaon,1.5,2857.1428571428573,5250.0,0,0,1,0,0,0,4.0,48.5,Fancy,29.0,Good,20.0
3 BHK Flat,shree kirpalu gi sector 52,3.0,3.0,3+,Others,West,new,Sector 52 Gurgaon,1.45,2714.2857142857147,5342.105263157894,0,0,1,0,0,0,7.0,45.5,Fancy,25.5,Good,20.0
2 BHK Flat,SS The Leaf38 ,2.0,2.0,3,unavailable,North,new,Sector 85 Gurgaon,1.2,2342.857142857143,5121.951219512194,0,0,1,0,0,0,6.0,47.0,Fancy,41.5,Luxury,23.5
3 BHK Flat,Emaar MGF Emerald Floors Premier38 ,3.0,3.0,3,"Study Room,Servant Room",East,new,Sector 65 Gurgaon,2.4,2357.1428571428573,10181.81818181818,0,1,0,1,0,0,3.0,55.0,Fancy,13.5,Basic,23.5
3 BHK Flat,DLF The Ultima40 ,3.0,3.0,2,Servant Room,West,new,Sector 81 Gurgaon,2.5,3045.714285714286,8208.255159474671,0,0,1,0,0,0,20.0,41.5,Fancy,41.5,Luxury,25.0
3 BHK Flat,Emaar Palm Gardens41 ,3.0,3.0,3,Servant Room,West,new,Sector 83 Gurgaon,1.55,2457.1428571428573,6308.13953488372,0,0,1,0,0,0,4.0,40.5,Fancy,41.0,Luxury,25.0
3 BHK Flat,Emaar Palm Gardens41 ,3.0,3.0,3,Servant Room,North-West,new,Sector 83 Gurgaon,1.76,2714.2857142857147,6484.210526315788,0,0,1,0,0,0,6.0,43.0,Fancy,39.0,Premium,25.0
3 BHK Flat,Emaar Palm Gardens41 ,3.0,3.0,3,Servant Room,South-East,new,Sector 83 Gurgaon,1.76,2714.2857142857147,6484.210526315788,0,0,1,0,0,0,5.0,46.0,Fancy,40.5,Luxury,25.0
3 BHK Flat,Godrej Frontier37 ,3.0,4.0,2,"Pooja Room,Store Room",North-West,mid-age,Sector 80 Gurgaon,1.4,3231.4285714285716,4332.449160035367,0,0,1,0,0,0,10.0,-1.0,Unavailable,30.5,Premium,25.0
3 BHK Flat,Godrej Frontier37 ,3.0,3.0,3,Servant Room,North-West,mid-age,Sector 80 Gurgaon,1.1,2754.2857142857147,3993.775933609958,0,0,1,0,0,0,8.0,-1.0,Unavailable,30.5,Premium,25.0
3 BHK Flat,DLF The Ultima40 ,3.0,3.0,2,Servant Room,South-East,new,Sector 81 Gurgaon,2.45,3045.714285714286,8044.090056285178,0,0,1,0,0,0,9.0,46.0,Fancy,41.5,Luxury,25.0
3 BHK Flat,Ireo The Grand Arch40 ,3.0,4.0,1,Servant Room,West,mid-age,sector 58 Gurgaon,3.8,3091.4285714285716,12292.051756007393,0,0,1,0,0,0,19.0,46.5,Fancy,41.0,Luxury,25.0
3 BHK Flat,DLF Park Place41 ,3.0,4.0,3,Servant Room,North-East,new,Sector 54 Gurgaon,5.75,3327.1428571428573,17282.095319879776,0,0,1,0,0,0,12.0,52.0,Fancy,41.0,Luxury,25.0
4 BHK Flat,DLF The Belaire39 ,4.0,5.0,3+,Servant Room,North,mid-age,Sector 54 Gurgaon,10.0,5817.142857142858,17190.569744597247,0,1,1,0,0,0,17.0,56.0,Fancy,41.0,Luxury,23.5
3 BHK Flat,Suncity Platinum Towers,3.0,4.0,3+,Servant Room,South,new,MG Road,6.2,3835.714285714286,16163.873370577281,1,0,0,0,0,0,21.0,46.5,Fancy,39.0,Premium,20.0
3 BHK Flat,Emaar Palm Gardens41 ,3.0,3.0,3,Servant Room,West,new,Sector 83 Gurgaon,1.75,2714.2857142857147,6447.368421052631,0,0,0,0,0,1,6.0,38.0,Fancy,35.5,Premium,25.0
3 BHK Flat,DLF The Ultima40 ,3.0,3.0,2,Servant Room,North-West,new,Sector 81 Gurgaon,2.4,3045.714285714286,7879.924953095685,1,0,0,0,1,0,10.0,47.0,Fancy,40.5,Luxury,25.0
3 BHK Flat,Emaar Palm Gardens41 ,3.0,3.0,3,Servant Room,East,new,Sector 83 Gurgaon,1.75,2714.2857142857147,6447.368421052631,0,0,0,0,0,1,6.0,44.0,Fancy,40.5,Luxury,25.0
3 BHK Flat,Godrej Frontier37 ,3.0,4.0,2,"Servant Room,Pooja Room",South,mid-age,Sector 80 Gurgaon,1.4,3231.4285714285716,4332.449160035367,0,0,0,0,0,1,6.0,-1.0,Unavailable,30.5,Premium,25.0
2 BHK Flat,Ramsons Kshitij37 ,2.0,2.0,1,Others,North-West,new,Sector 95 Gurgaon,0.24,65665.71428571429,36.54875342644563,0,0,0,0,0,1,10.0,-1.0,Unavailable,11.0,Basic,23.5
1 BHK Flat,Ramsons Kshitij37 ,1.0,1.0,1,unavailable,North-East,new,Sector 95 Gurgaon,0.17,4588.571428571428,370.48567870485687,0,0,0,0,0,1,12.0,-1.0,Unavailable,18.0,Basic,23.5
2 BHK Flat,Ramsons Kshitij37 ,2.0,2.0,1,"Study Room,Others",North-East,new,Sector 95 Gurgaon,0.31,868480.0,3.569454679439941,1,0,0,0,0,0,1.0,-1.0,Unavailable,20.0,Good,23.5
2 BHK Flat,ROF Ananda,2.0,2.0,1,unavailable,South-West,new,Sector 95 Gurgaon,0.33,78452.85714285714,42.06347761166852,0,0,0,0,0,1,13.0,-1.0,Unavailable,11.0,Basic,19.0
3 BHK Flat,ROF Ananda,3.0,2.0,1,unavailable,North,new,Sector 95 Gurgaon,0.38,92017.14285714287,41.296652797615344,0,0,0,0,1,0,12.0,-1.0,Unavailable,16.0,Basic,19.0
1 BHK Flat,ROF Ananda,1.0,1.0,1,unavailable,North,new,Sector 95 Gurgaon,0.21,49144.28571428572,42.731315950117725,0,0,1,0,0,0,13.0,-1.0,Unavailable,22.0,Good,19.0
1 BHK Flat,ROF Ananda,1.0,1.0,1,unavailable,West,new,Sector 95 Gurgaon,0.2,522.8571428571429,3825.1366120218577,0,0,1,0,0,0,10.0,-1.0,Unavailable,23.5,Good,19.0
3 BHK Flat,CHD Avenue 7136 ,3.0,3.0,3,Others,North,new,Sector 71 Gurgaon,1.2,1782.0000000000002,6734.0067340067335,0,0,0,0,0,1,4.0,30.0,Fancy,13.5,Basic,25.0
2 BHK Flat,Shapoorji Pallonji Joyville Gurugram40 ,2.0,2.0,3,unavailable,East,new,Sector 102 Gurgaon,1.26,1336.5,9427.609427609428,0,0,1,0,0,0,7.0,42.5,Fancy,13.5,Basic,25.0
3 BHK Flat,Indiabulls Centrum Park37 ,3.0,3.0,3+,Study Room,South-East,new,Sector 103 Gurgaon,1.34,2557.1428571428573,5240.223463687151,0,1,1,1,0,0,13.0,-1.0,Unavailable,23.5,Good,25.0
4 BHK Flat,ATS Triumph39 ,4.0,4.0,3+,Servant Room,North-East,newly built,Sector 104 Gurgaon,2.5,3465.0000000000005,7215.007215007214,0,0,1,0,0,0,14.0,-1.0,Unavailable,7.0,Minimal,24.5
4 BHK Flat,Puri Diplomatic Greens40 ,4.0,5.0,3+,Servant Room,South-East,new,Sector 111 Gurgaon,3.7,4214.285714285715,8779.661016949152,0,0,1,0,0,0,12.0,64.0,Fancy,35.0,Premium,25.0
3 BHK Flat,HSIIDC Sidco Shivalik Apartments38 ,3.0,2.0,2,unavailable,South-East,mid-age,Sector 1 Imt Manesar,0.6,2142.857142857143,2799.9999999999995,1,0,0,0,0,0,5.0,-1.0,Unavailable,23.5,Good,25.0
4 BHK Flat,Alpha Corp GurgaonOne 8440 ,4.0,4.0,3+,Servant Room,South-West,new,Sector 84 Gurgaon,2.2,3777.4,5824.111822947,0,0,0,0,0,1,15.0,-1.0,Unavailable,23.0,Good,25.0
4 BHK Flat,DLF The Belaire39 ,4.0,6.0,3+,"Servant Room,Pooja Room,Store Room",East,mid-age,Sector 54 Gurgaon,7.0,3300.0000000000005,21212.12121212121,0,0,1,0,0,0,12.0,40.5,Fancy,25.5,Good,23.5
4 BHK Flat,ATS Triumph39 ,4.0,4.0,3+,Servant Room,South,new,Sector 104 Gurgaon,2.6,3465.0000000000005,7503.607503607503,1,0,0,0,0,0,12.0,-1.0,Unavailable,26.0,Good,24.5
3 BHK Flat,Mahindra Luminare40 ,3.0,4.0,3,Servant Room,North-East,newly built,Sector 59 Gurgaon,5.8,4321.428571428572,13421.487603305784,0,1,0,0,0,0,16.0,39.5,Fancy,13.5,Basic,25.0
3 BHK Flat,Shree Vardhman Victoria38 ,3.0,3.0,3+,Others,North-East,newly built,Sector 70 Gurgaon,1.8,2145.0,8391.608391608392,0,1,0,0,0,0,10.0,43.0,Fancy,13.5,Basic,22.5
2 BHK Flat,M3M Skywalk,2.0,2.0,2,unavailable,North-East,newly built,Sector 74 Gurgaon,1.4,1566.4,8937.691521961184,0,1,0,0,0,0,17.0,39.0,Fancy,40.0,Luxury,0.0
4 BHK Flat,SS The Leaf38 ,4.0,4.0,3+,Servant Room,North-East,new,Sector 85 Gurgaon,2.05,4017.1428571428573,5103.129445234708,0,1,0,0,0,0,4.0,50.0,Fancy,13.5,Basic,23.5
2 BHK Flat,SS The Leaf38 ,2.0,3.0,3,Others,South-East,new,Sector 85 Gurgaon,1.17,2487.1428571428573,4704.192992533027,0,1,0,0,0,0,10.0,34.0,Fancy,13.5,Basic,23.5
